stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station,tpis_name
721,721,Civic Center / Malibu Perf Arts Ctr,,34.036572,-118.68744,,,,
722,722,Civic Center / Webb,,34.035938,-118.69035,,,,
723,723,Civic Center / Winter Canyon,,34.037037,-118.69934,,,,
725,725,Norwalk / Civic Center,,33.829987,-118.0721,,,,
727,727,Clark / Ives,,33.894424,-118.13411,,,,
728,728,Clark / Linden,,33.891621,-118.1341,,,,
730,730,Clinton / Hoover,,34.081703,-118.28461,,,,
732,732,Vanowen / Clybourn,,34.193851,-118.36384,,,,
739,739,Rosemead / Huntington,,34.130741,-118.07332,,,,
744,744,Coliseum / Cherrywood,,34.018154,-118.32921,,,,
746,746,Coliseum / Grayburn,,34.018147,-118.33209,,,,
756,756,Hollywood Way / Magnolia,,34.168186,-118.34695,,,,
758,758,Colorado / Ellenwood,,34.140099,-118.21879,,,,
759,759,Hooper / 51st,,33.997242,-118.25223,,,,
760,760,Lake / Colorado,,34.146145,-118.13218,,,,
761,761,Paramount / 70th,,33.882168,-118.15987,,,,
764,764,Colorado / Broadway,,34.142624,-118.22485,,,,
765,765,Colorado / Eagle Rock,,34.139317,-118.21449,,,,
766,766,Hooper / 55th,,33.992741,-118.25221,,,,
767,767,Hooper / Slauson,,33.989059,-118.25222,,,,
768,768,Colorado / Broadway,,34.142918,-118.22519,,,,
769,769,Hooper / 60th,,33.985367,-118.25221,,,,
770,770,Colorado / El Rio,,34.139606,-118.21611,,,,
771,771,Hooper / Gage,,33.982285,-118.25217,,,,
772,772,Colorado / Genevieve,,34.137634,-118.19022,,,,
773,773,Colorado / Glengarry,,34.140602,-118.18266,,,,
774,774,Colorado / Highland View,,34.139397,-118.20865,,,,
775,775,Colorado / Loleta,,34.139332,-118.19798,,,,
776,776,Colorado / Maywood,,34.139317,-118.21143,,,,
778,778,Colorado / Mount Royal,,34.139565,-118.20316,,,,
781,781,Colorado / Mount Helena,,34.139603,-118.19565,,,,
782,782,Colorado / Mount Royal,,34.139286,-118.20383,,,,
786,786,Colorado / Sierra Villa,,34.142178,-118.22272,,,,
787,787,Colorado / Townsend,,34.139629,-118.2008,,,,
790,790,Somerset / Lakewood,,33.896423,-118.14296,,,,
791,791,Compton / Tajauta,,33.895721,-118.24649,,,,
792,792,Compton / White,,33.896015,-118.19576,,,,
793,793,Compton / 103rd,,33.943031,-118.24611,,,,
794,794,Hooper / Gage,,33.982323,-118.25193,,,,
795,795,Compton / 108th,,33.938168,-118.24612,,,,
796,796,Compton / 111th,,33.934578,-118.24615,,,,
797,797,Compton / 113th,,33.931938,-118.24615,,,,
798,798,Compton / 118th,,33.926208,-118.24614,,,,
799,799,Compton / 32nd,,34.012611,-118.24845,,,,
800,800,Compton / 42nd,,34.006428,-118.24723,,,,
801,801,Compton / 46th,,34.002056,-118.2476,,,,
802,802,Compton / 48th Pl,,33.999157,-118.2476,,,,
803,803,Compton / 51st,,33.99646,-118.2476,,,,
804,804,Compton / 53rd,,33.994625,-118.2476,,,,
805,805,Compton / 55th,,33.993153,-118.2479,,,,
806,806,Compton / 60th,,33.98597,-118.24758,,,,
807,807,Compton / 66th,,33.979885,-118.24754,,,,
808,808,Compton / 68th,,33.978287,-118.24753,,,,
809,809,Compton / 70th,,33.976231,-118.24751,,,,
811,811,Compton / 76th,,33.970623,-118.24751,,,,
813,813,Compton / 83rd,,33.963089,-118.2475,,,,
814,814,Compton / 95th,,33.950439,-118.24598,,,,
815,815,Compton / 96th,,33.948872,-118.24604,,,,
817,817,Compton / Century,,33.945496,-118.24611,,,,
818,818,Compton / Florence,,33.974529,-118.24751,,,,
819,819,Compton / Gage,,33.981865,-118.24754,,,,
820,820,Imperial / Compton,,33.929611,-118.24657,,,,
821,821,Hooper / 60th,,33.985092,-118.25197,,,,
822,822,Compton / Slauson,,33.989113,-118.24758,,,,
823,823,Compton / Vernon,,34.004166,-118.24734,,,,
824,824,Compton / Firestone,,33.960445,-118.24743,,,,
825,825,41st / Compton,,34.00856,-118.24763,,,,
826,826,Compton / Nadeau,,33.96722,-118.24751,,,,
827,827,Somerset / Touchwood,,33.896458,-118.13815,,,,
829,829,Hooper / Slauson,,33.989128,-118.25198,,,,
839,839,Corbin / Nordhoff,,34.235764,-118.56218,,,,
840,840,Nordhoff / Corbin,,34.232124,-118.56263,,,,
841,841,Hooper / 55th,,33.992878,-118.25198,,,,
842,842,Corbin / Prairie,,34.238979,-118.56218,,,,
843,843,Corbin / Nordhoff Way,,34.232273,-118.56218,,,,
847,847,Crenshaw / 132nd,,33.912392,-118.32635,,,,
848,848,144th / Crenshaw,,33.900902,-118.32636,,,,
849,849,Hooper / 51st,,33.996517,-118.25198,,,,
850,850,Crenshaw / 147th,,33.898579,-118.32637,,,,
852,852,Florence / Crenshaw,,33.974403,-118.3303,,,,
853,853,Hooper / 48th,,34.000084,-118.252,,,,
855,855,Hooper / Vernon,,34.003765,-118.25199,,,,
858,858,Hooper / 42nd,,34.006512,-118.25199,,,,
859,859,Crenshaw / Northrop,,33.919373,-118.32636,,,,
860,860,Crenshaw / Saint Charles,,34.041969,-118.32975,,,,
862,862,Crenshaw Station,,33.925049,-118.32635,,,,
863,863,Park / Plaza Roadway,,33.904789,-118.39351,,,,
865,865,Crenshaw / 139th,,33.905842,-118.32637,,,,
868,868,Crenshaw / Coliseum,,34.018517,-118.33495,,,,
869,869,Crenshaw / Country Club,,34.052895,-118.32377,,,,
870,870,Crenshaw / Hyde Park,,33.980419,-118.3307,,,,
871,871,Santa Monica / Bronson,,34.090633,-118.31773,,,,
873,873,Crenshaw / Marine,,33.894463,-118.32638,,,,
876,876,Crenshaw / Stocker,,34.008236,-118.33494,,,,
878,878,Santa Monica / Bronson,,34.090889,-118.31776,,,,
880,880,Crenshaw / 104th,,33.942123,-118.32632,,,,
881,881,Crenshaw / 135th,,33.909473,-118.32637,,,,
882,882,Crenshaw / 154th,,33.891296,-118.32638,,,,
885,885,Crenshaw / 23rd,,34.036613,-118.33271,,,,
886,886,Crenshaw / 29th,,34.029331,-118.33495,,,,
889,889,Pacific Coast Highway / Park,,33.905842,-118.39586,,,,
890,890,43rd / Crenshaw,,34.005554,-118.3336,,,,
891,891,43rd / Crenshaw,,34.00544,-118.3335,,,,
892,892,Crenshaw / 43rd,,34.005688,-118.3338,,,,
893,893,Crenshaw / 48th,,34.00029,-118.33061,,,,
894,894,Crenshaw / 50th,,33.997963,-118.33063,,,,
895,895,Crenshaw / 52nd,,33.995258,-118.33064,,,,
896,896,Crenshaw / 54th,,33.993408,-118.33064,,,,
898,898,Firestone / State,,33.954636,-118.21197,,,,
899,899,Crenshaw / 57th,,33.991158,-118.33065,,,,
901,901,Crenshaw / 60th,,33.985275,-118.33067,,,,
902,902,Crenshaw / 63rd,,33.982784,-118.3307,,,,
903,903,Crenshaw / 67th,,33.978424,-118.33072,,,,
904,904,Crenshaw / 76th,,33.970753,-118.33069,,,,
905,905,Crenshaw / 78th,,33.968952,-118.33069,,,,
908,908,Crenshaw / 8th,,34.058956,-118.32045,,,,
909,909,Crenshaw / 9th,,34.05619,-118.32197,,,,
915,915,Crenshaw / El Segundo,,33.917236,-118.32636,,,,
916,916,Crenshaw / Florence,,33.974812,-118.3307,,,,
918,918,Crenshaw / Olympic,,34.054417,-118.32294,,,,
921,921,Crenshaw / Redondo Beach,,33.88319,-118.32636,,,,
922,922,Compton / Willowbrook,,33.895794,-118.22307,,,,
924,924,Rosecrans / Crenshaw,,33.901794,-118.32599,,,,
925,925,Slauson / Crenshaw,,33.989155,-118.33115,,,,
926,926,Crenshaw / 43rd,,34.004772,-118.33309,,,,
928,928,Wilshire / Crenshaw,,34.061619,-118.31957,,,,
930,930,3835 Cross Creek,,34.035873,-118.68558,,,,
931,931,Cal State LA Busway Station,,34.062496,-118.16799,,,,
952,952,Culver / Vista Del Mar,,33.958622,-118.44872,,,,
954,954,Fair Oaks / Woodbury,,34.18346,-118.15096,,,,
955,955,Hill / 5th,,34.049564,-118.25119,,,,
956,956,6th / Oxford Terminal,,34.06303,-118.30844,,,,
957,957,Cypress / Alice,,34.095249,-118.22773,,,,
958,958,Cypress / Arvia,,34.096432,-118.22955,,,,
959,959,Broadway / Griffin,,34.07357,-118.21147,,,,
960,960,Cypress / Elm,,34.098179,-118.23228,,,,
961,961,Cypress / Idell,,34.088207,-118.2217,,,,
962,962,Cypress / Maceo,,34.093346,-118.22527,,,,
963,963,Cypress / Macon,,34.100769,-118.23453,,,,
964,964,Cypress / Figueroa,,34.086674,-118.21922,,,,
965,965,Cypress / Pepper,,34.090889,-118.22317,,,,
967,967,Obama / Hauser,,34.02145,-118.36606,,,,
968,968,Van Nuys / Huston,,34.159264,-118.44857,,,,
969,969,Van Nuys / Huston,,34.159569,-118.4488,,,,
970,970,Gardendale / Somerset Ranch,,33.913628,-118.14933,,,,
971,971,Gardendale / Brookshire,,33.913528,-118.14867,,,,
973,973,De Soto / Burbank,,34.171749,-118.58836,,,,
974,974,De Soto / Burbank,,34.173576,-118.58841,,,,
975,975,De Soto / Chase,,34.224289,-118.58867,,,,
976,976,De Soto / El Rancho,,34.184921,-118.58875,,,,
977,977,De Soto / Erwin,,34.182835,-118.59042,,,,
978,978,De Soto / Hart,,34.197132,-118.58859,,,,
979,979,De Soto / Ingomar,,34.21209,-118.58865,,,,
980,980,De Soto / Kittridge,,34.190903,-118.58858,,,,
981,981,De Soto / Lassen,,34.249714,-118.5887,,,,
982,982,De Soto / Nordhoff,,34.235188,-118.58868,,,,
983,983,De Soto / Osborne,,34.232765,-118.58869,,,,
984,984,De Soto / Oxnard,,34.179398,-118.59061,,,,
985,985,De Soto / Parthenia,,34.228352,-118.58867,,,,
986,986,De Soto / Plummer,,34.24287,-118.5887,,,,
987,987,De Soto / Roscoe,,34.219666,-118.58866,,,,
988,988,De Soto / Saticoy,,34.208031,-118.58863,,,,
989,989,De Soto / Sherman Way,,34.20071,-118.58862,,,,
990,990,De Soto / Strathern,,34.215294,-118.58865,,,,
991,991,De Soto / Superior,,34.246502,-118.5887,,,,
992,992,De Soto / Valerio,,34.204414,-118.58862,,,,
993,993,De Soto / Vanowen,,34.193516,-118.58859,,,,
997,997,Victory / De Soto,,34.188229,-118.58867,,,,
998,998,De Soto / Victory,,34.188076,-118.58859,,,,
999,999,Del Amo Station,,33.84856,-118.21141,,,,
1009,1009,Del Mar / Madre,,34.142315,-118.08188,,,,
1010,1010,Del Mar / Lotus,,34.142361,-118.07625,,,,
1011,1011,Del Mar / Rosemead,,34.142414,-118.07365,,,,
1012,1012,Devonshire / Melvin,,34.257141,-118.56022,,,,
1013,1013,Devonshire / Amestoy,,34.257423,-118.50638,,,,
1014,1014,Devonshire / Balboa,,34.257641,-118.50215,,,,
1015,1015,Devonshire / Burnet,,34.257145,-118.46317,,,,
1016,1016,Devonshire / Canoga,,34.257114,-118.59747,,,,
1017,1017,Devonshire / Corbin,,34.257149,-118.56248,,,,
1018,1018,Devonshire / De Soto,,34.257111,-118.58875,,,,
1020,1020,Devonshire / Encino,,34.257473,-118.5151,,,,
1021,1021,Devonshire / Etiwanda,,34.257149,-118.5314,,,,
1023,1023,Devonshire / Gothic,,34.257313,-118.48884,,,,
1024,1024,Devonshire / Haskell,,34.257236,-118.47627,,,,
1025,1025,Devonshire / Hayvenhurst,,34.257343,-118.49377,,,,
1027,1027,Devonshire / Lemona,,34.257114,-118.45831,,,,
1028,1028,Devonshire / Lindley,,34.257149,-118.5275,,,,
1029,1029,Devonshire / Louise,,34.257458,-118.51124,,,,
1030,1030,Devonshire / Lurline,,34.25713,-118.58385,,,,
1031,1031,Devonshire / Mason,,34.25713,-118.57999,,,,
1032,1032,Devonshire / Montgomery,,34.257271,-118.48129,,,,
1033,1033,Devonshire / Oakdale,,34.257145,-118.56637,,,,
1034,1034,Devonshire / Oso,,34.257137,-118.57463,,,,
1035,1035,Devonshire / Owensmouth,,34.257351,-118.60191,,,,
1036,1036,Devonshire / Petit,,34.257374,-118.49812,,,,
1037,1037,Devonshire / Reseda,,34.257141,-118.53576,,,,
1038,1038,Devonshire / Sepulveda,,34.257179,-118.46706,,,,
1039,1039,Devonshire / Tampa,,34.257137,-118.55313,,,,
1040,1040,Devonshire / Topanga Canyon,,34.257095,-118.6057,,,,
1041,1041,Devonshire / Tunney,,34.257133,-118.55811,,,,
1042,1042,Devonshire / Vanalden,,34.257141,-118.54888,,,,
1043,1043,Devonshire / Variel,,34.257122,-118.59259,,,,
1044,1044,Devonshire / White Oak,,34.257507,-118.52,,,,
1045,1045,Devonshire / Wilbur,,34.257141,-118.54499,,,,
1046,1046,Devonshire / Winnetka,,34.257149,-118.57057,,,,
1047,1047,Devonshire / Woodley,,34.257294,-118.48502,,,,
1048,1048,Devonshire / Woodman,,34.25708,-118.45443,,,,
1049,1049,Devonshire / Zelzah,,34.257294,-118.52296,,,,
1054,1054,Tyler / Mildred,,34.066544,-118.03611,,,,
1055,1055,Tyler / Mildred,,34.066589,-118.0358,,,,
1060,1060,Disneyland Employee's Entrance,,33.810364,-117.91592,,,,
1061,1061,District / Cudahy,,33.9949,-118.18479,,,,
1062,1062,District / Produce Plaza,,34.000427,-118.20391,,,,
1063,1063,District / Corona,,33.999386,-118.19355,,,,
1064,1064,District / 50th,,33.996178,-118.187,,,,
1065,1065,District / Gifford,,33.998413,-118.19079,,,,
1066,1066,District / Loma Vista,,33.999813,-118.19772,,,,
1067,1067,District / Maywood,,34.00029,-118.2024,,,,
1069,1069,Woodlake / Medical Center,,34.203999,-118.63201,,,,
1086,1086,Dorothy / Chesebro,,34.142284,-118.74059,,,,
1104,1104,103rd / Avalon,,33.943638,-118.26468,,,,
1105,1105,103rd / Clovis,,33.943195,-118.25666,,,,
1106,1106,103rd / Compton,,33.943127,-118.2465,,,,
1107,1107,103rd / Compton,,33.943371,-118.24606,,,,
1110,1110,103rd / Graham,,33.943356,-118.24281,,,,
1114,1114,103rd / McKinley,,33.943214,-118.26098,,,,
1117,1117,103rd / Stanford,,33.943268,-118.26299,,,,
1118,1118,103rd / Success,,33.943138,-118.24879,,,,
1120,1120,103rd / Zamora Walk,,33.94315,-118.25173,,,,
1131,1131,Main / 11th,,34.038898,-118.25811,,,,
1133,1133,Avalon / 120th,,33.923584,-118.26505,,,,
1149,1149,1st / Mission,,34.047592,-118.22761,,,,
1150,1150,1st / Boyle,,34.047119,-118.21999,,,,
1153,1153,1st / Utah,,34.047432,-118.22507,,,,
1154,1154,1st / Cummings,,34.04538,-118.21515,,,,
1155,1155,1st / Dangler,,34.036911,-118.16496,,,,
1156,1156,1st / Ditman,,34.035934,-118.18933,,,,
1157,1157,1st / Evergreen,,34.040405,-118.20258,,,,
1158,1158,1st / Ford,,34.036896,-118.16933,,,,
1159,1159,1st / Rowan,,34.035946,-118.18673,,,,
1160,1160,1st / Indiana,,34.035927,-118.19219,,,,
1161,1161,Downtown Long Beach Station,,33.76815,-118.19003,,,,
1162,1162,1st / Lorena,,34.03693,-118.19477,,,,
1166,1166,1st / Main,,34.051918,-118.24324,,,,
1167,1167,1st / Marianna,,34.036865,-118.17548,,,,
1169,1169,1st / Mott,,34.041862,-118.20585,,,,
1172,1172,1st / San Pedro,,34.050438,-118.24113,,,,
1173,1173,1st / Soto,,34.043686,-118.21004,,,,
1175,1175,1st / State,,34.046494,-118.21764,,,,
1176,1176,1st / Sunol,,34.036217,-118.17882,,,,
1177,1177,1st / Vignes,,34.048332,-118.23405,,,,
1178,1178,1st / Fresno,,34.038795,-118.19897,,,,
1179,1179,1st / Herbert,,34.035976,-118.1832,,,,
1185,1185,Hooper / 41st,,34.008633,-118.25223,,,,
1188,1188,41st / Central,,34.00914,-118.25616,,,,
1189,1189,4th / Evergreen,,34.037308,-118.20405,,,,
1203,1203,Argyle / Hollywood,,34.101421,-118.32526,,,,
1204,1204,5th / Wall,,34.044876,-118.24554,,,,
1208,1208,1st / Los Angeles,,34.051781,-118.24252,,,,
1210,1210,6th / Central,,34.039356,-118.24075,,,,
1211,1211,6th / Mateo,,34.038132,-118.23284,,,,
1213,1213,Central / 6th,,34.0392,-118.23978,,,,
1214,1214,6th / Main,,34.045052,-118.24976,,,,
1215,1215,6th / San Pedro,,34.042023,-118.24506,,,,
1216,1216,6th / Towne,,34.041237,-118.24377,,,,
1217,1217,6th / Wall,,34.043468,-118.24732,,,,
1218,1218,7th / Decatur,,34.034866,-118.23485,,,,
1219,1219,7th / Gladys,,34.038784,-118.24378,,,,
1220,1220,7th / Maple,,34.042446,-118.24904,,,,
1222,1222,7th / Alameda,,34.035095,-118.23833,,,,
1223,1223,7th / Anderson,,34.034397,-118.2234,,,,
1226,1226,Pacific Coast Highway / Corral Canyon,,34.032951,-118.74329,,,,
1227,1227,Pacific Coast Highway / Corral Canyon,,34.033176,-118.74349,,,,
1229,1229,7th / Main,,34.043896,-118.25109,,,,
1231,1231,7th / San Pedro,,34.04097,-118.24691,,,,
1234,1234,Compton / 89th,,33.956024,-118.24721,,,,
1235,1235,8th / Euclid,,34.024483,-118.21094,,,,
1236,1236,8th / Marietta,,34.025894,-118.21468,,,,
1238,1238,8th / Concord,,34.022739,-118.20709,,,,
1240,1240,8th / Grande Vista,,34.023224,-118.20869,,,,
1241,1241,Lorena / 8th,,34.021755,-118.20489,,,,
1244,1244,92nd / Compton,,33.953461,-118.24721,,,,
1246,1246,9th / Maple,,34.039509,-118.2529,,,,
1247,1247,9th / Main,,34.041321,-118.25485,,,,
1248,1248,Broadway / 8th,,34.043041,-118.2552,,,,
1249,1249,Empire / Valpreda,,34.191914,-118.33285,,,,
1250,1250,9th / San Pedro,,34.037354,-118.25057,,,,
1251,1251,9th / Stanford,,34.03503,-118.24804,,,,
1252,1252,Adams / Compton,,34.015053,-118.24731,,,,
1253,1253,Adams / Griffith,,34.0201,-118.2577,,,,
1254,1254,Adams / Hooper,,34.01656,-118.24989,,,,
1255,1255,Adams / Maple,,34.023636,-118.26568,,,,
1256,1256,Adams / Central,,34.019009,-118.25523,,,,
1257,1257,Adams / Main,,34.024845,-118.26839,,,,
1258,1258,Adams / San Pedro,,34.021832,-118.2616,,,,
1266,1266,8th / Olive,,34.045425,-118.25706,,,,
1270,1270,Marianna / Valley,,34.066341,-118.17784,,,,
1275,1275,Altadena / Marengo,,34.192837,-118.1415,,,,
1278,1278,Anaheim / Banning,,33.780125,-118.25748,,,,
1279,1279,Anaheim / McFarland,,33.78035,-118.25323,,,,
1280,1280,Arbor Vitae / Grevillea,,33.952606,-118.35513,,,,
1281,1281,Artesia / Butler,,33.874187,-118.19659,,,,
1282,1282,Atlantic / Pomona,,34.033031,-118.15272,,,,
1284,1284,Avenue 43 / Mosher,,34.092972,-118.20559,,,,
1285,1285,Wilshire / Westwood,,34.0588,-118.44337,,,,
1286,1286,Broadway / Carr,,34.146015,-118.22961,,,,
1287,1287,Broadway / Sinclair,,34.146015,-118.23243,,,,
1288,1288,Broadway / Adams,,34.146118,-118.24158,,,,
1289,1289,Broadway / Cedar,,34.146145,-118.24409,,,,
1290,1290,Broadway / Chevy Chase,,34.146103,-118.2398,,,,
1291,1291,Broadway / Glendale,,34.146217,-118.24695,,,,
1292,1292,Broadway / Jackson,,34.146214,-118.24989,,,,
1293,1293,Broadway / Louise,,34.146191,-118.2524,,,,
1296,1296,Santa Monica / Canon,,34.072617,-118.40253,,,,
1297,1297,Santa Monica / Wilshire,,34.066772,-118.41108,,,,
1298,1298,Nebraska / Sepulveda,,34.045731,-118.44332,,,,
1303,1303,Carson / Juan,,33.831375,-118.07571,,,,
1304,1304,Carson / Pioneer,,33.831627,-118.08128,,,,
1306,1306,Century / Avalon,,33.945484,-118.26542,,,,
1307,1307,Century / Main,,33.94545,-118.27354,,,,
1308,1308,Century / San Pedro,,33.945469,-118.26919,,,,
1311,1311,Colorado / Bonnie,,34.145882,-118.11551,,,,
1316,1316,Colorado / Arroyo Pkwy,,34.145676,-118.14733,,,,
1318,1318,Colorado / Catalina,,34.14579,-118.12918,,,,
1319,1319,Colorado / Chester,,34.145821,-118.12434,,,,
1323,1323,Colorado / Fair Oaks,,34.145657,-118.15021,,,,
1324,1324,Colorado / Garfield,,34.145699,-118.14402,,,,
1325,1325,Colorado / Hill,,34.145844,-118.12106,,,,
1326,1326,1st / Magnolia,,34.182137,-118.31319,,,,
1327,1327,Burbank / Victory Bl,,34.183636,-118.32392,,,,
1330,1330,San Fernando / Cerritos,,34.125099,-118.25648,,,,
1331,1331,Colorado / Lake,,34.145775,-118.132,,,,
1336,1336,Colorado / Oak Knoll,,34.145767,-118.135,,,,
1340,1340,Colorado / Sierra Bonita,,34.14587,-118.11723,,,,
1343,1343,Colorado / Wilson,,34.145802,-118.12782,,,,
1346,1346,Saticoy / De Soto,,34.208431,-118.58881,,,,
1347,1347,Valley / Marianna,,34.066944,-118.17807,,,,
1348,1348,Colorado / Raymond,,34.145668,-118.14867,,,,
1349,1349,Valley / Marianna,,34.066849,-118.17694,,,,
1350,1350,Compton / Alameda,,33.895878,-118.21951,,,,
1351,1351,Compton / Bradfield,,33.895935,-118.20382,,,,
1352,1352,Compton / Holly,,33.89595,-118.20127,,,,
1353,1353,Compton / Long Beach,,33.895912,-118.20764,,,,
1354,1354,Compton / Mayo,,33.895905,-118.21231,,,,
1355,1355,Compton / Santa Fe,,33.895893,-118.21595,,,,
1356,1356,Compton / Sloan,,33.895912,-118.21059,,,,
1357,1357,Compton / Spring,,33.896149,-118.21835,,,,
1359,1359,Compton / Willow,,33.895889,-118.21726,,,,
1361,1361,Compton / Aprilia,,33.895618,-118.25639,,,,
1362,1362,Compton / Atlantic,,33.896038,-118.19364,,,,
1363,1363,Compton / Central,,33.895706,-118.25148,,,,
1364,1364,Compton / Gibson,,33.896118,-118.18916,,,,
1365,1365,Compton / Harris,,33.895981,-118.19849,,,,
1367,1367,Compton / Stanford,,33.895229,-118.26055,,,,
1370,1370,Del Mar / Bonita,,34.142216,-118.10419,,,,
1371,1371,Del Mar / Allen,,34.142067,-118.11345,,,,
1372,1372,Del Mar / Altadena,,34.142223,-118.09902,,,,
1373,1373,Del Mar / Berkeley,,34.142082,-118.10979,,,,
1374,1374,Del Mar / Bonnie,,34.142044,-118.11592,,,,
1375,1375,Del Mar / Chester,,34.141064,-118.12484,,,,
1376,1376,Del Mar / Craig,,34.142178,-118.106,,,,
1377,1377,Del Mar / Eastern,,34.142254,-118.09207,,,,
1378,1378,Del Mar / El Molino,,34.140499,-118.13717,,,,
1379,1379,Del Mar / El Nido,,34.142269,-118.08966,,,,
1380,1380,Del Mar / Hill,,34.141853,-118.12161,,,,
1381,1381,Del Mar / Hudson,,34.140499,-118.13416,,,,
1382,1382,Del Mar / Kinneloa,,34.142296,-118.08536,,,,
1383,1383,Del Mar / Lake,,34.140697,-118.13266,,,,
1384,1384,Del Mar / Mentor,,34.14101,-118.13063,,,,
1385,1385,Del Mar / San Gabriel,,34.142242,-118.09495,,,,
1386,1386,Del Mar / Sierra Bonita,,34.142029,-118.11753,,,,
1387,1387,Del Mar / Sierra Madre,,34.14222,-118.10196,,,,
1388,1388,Del Mar / Wilson,,34.141018,-118.12782,,,,
1404,1404,El Segundo / Main,,33.916298,-118.27415,,,,
1409,1409,Florence / Avalon,,33.974621,-118.26484,,,,
1410,1410,Florence Station,,33.974613,-118.24249,,,,
1411,1411,Florence / Centinela,,33.969566,-118.34731,,,,
1412,1412,Florence / Compton,,33.974628,-118.24792,,,,
1415,1415,Florence / Holmes,,33.974613,-118.2415,,,,
1416,1416,Florence / Hooper,,33.974636,-118.25165,,,,
1417,1417,Florence / Malabar,,33.974583,-118.22753,,,,
1419,1419,Main / 3rd,,34.093258,-118.13049,,,,
1420,1420,Florence / Miramonte,,33.974625,-118.24568,,,,
1421,1421,Florence / Mountain View,,33.973526,-118.2173,,,,
1422,1422,Florence / Hillcrest,,33.968815,-118.34892,,,,
1423,1423,Florence / Market,,33.966225,-118.35175,,,,
1424,1424,Florence / Prairie,,33.971233,-118.34383,,,,
1425,1425,Pacific / Florence,,33.973949,-118.22544,,,,
1428,1428,San Vicente / Gracie Allen,,34.074902,-118.37877,,,,
1429,1429,Florence / Roseberry,,33.974606,-118.23316,,,,
1431,1431,Florence / Main,,33.974571,-118.27419,,,,
1432,1432,Florence / San Pedro,,33.974602,-118.26923,,,,
1433,1433,Florence / Santa Fe,,33.974606,-118.23061,,,,
1437,1437,Florence / West,,33.974373,-118.33496,,,,
1438,1438,Fairfax / Venice,,34.040043,-118.36994,,,,
1439,1439,Sepulveda / Mountaingate,,34.115227,-118.4825,,,,
1441,1441,Foothill / Rosemead,,34.150314,-118.0737,,,,
1442,1442,Foothill / Rosemead,,34.150112,-118.07278,,,,
1443,1443,Santa Monica / Sanborn,,34.092442,-118.28078,,,,
1444,1444,Gage / Avalon,,33.981838,-118.26485,,,,
1445,1445,Gage / Compton,,33.981983,-118.24792,,,,
1448,1448,Gage / Hooper,,33.982002,-118.25172,,,,
1449,1449,Gage / McKinley,,33.981846,-118.26155,,,,
