activity_year,census_tract,manufactured_home_secured_proper,manufactured_home_land_property_,race,age,white_pop,census_income,loan_outcome,FIPS
2018,6037403000,2,3,3,2,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,2,10.470001,54.053997,2,06037403000
2018,6037403000,2,3,3,3,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,2,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,4,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,4,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,3,10.470001,54.053997,2,06037403000
2018,6037403000,2,3,3,3,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,6,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,2,10.470001,54.053997,2,06037403000
2018,6037403000,2,3,3,4,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,4,10.470001,54.053997,3,06037403000
2018,6037403000,2,3,3,4,10.470001,54.053997,2,06037403000
2018,6037403303,2,3,1,5,17.919998,99.792007,2,06037403303
2018,6037403303,2,3,4,3,17.919998,99.792007,2,06037403303
2018,6037403312,2,3,1,3,21.629997,104.643,2,06037403312
2018,6037403600,2,3,3,4,31.110001,80.388,2,06037403600
2018,6037403600,2,3,3,3,31.110001,80.388,2,06037403600
2018,6037403703,2,3,3,6,33.769997,116.424,3,06037403703
2018,6037403703,2,3,3,1,33.769997,116.424,3,06037403703
2018,6037403703,2,3,4,5,33.769997,116.424,2,06037403703
2018,6037403703,2,3,1,5,33.769997,116.424,2,06037403703
2018,6037403703,2,3,3,6,33.769997,116.424,3,06037403703
2018,6037403703,2,3,3,2,33.769997,116.424,2,06037403703
2018,6037403703,2,3,2,3,33.769997,116.424,3,06037403703
2018,6037403703,2,3,2,4,33.769997,116.424,2,06037403703
2018,6037403703,1,1,1,5,33.769997,116.424,3,06037403703
2018,6037403703,2,3,3,4,33.769997,116.424,2,06037403703
2018,6037403801,2,3,3,2,28.610001,90.782997,3,06037403801
2018,6037403802,2,3,1,5,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,2,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,3,3,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,3,4,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,3,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,3,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,1,4,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,6,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,4,5,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,1,2,28.099998,75.537003,2,06037403802
2018,6037403802,2,1,3,6,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,1,4,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,6,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,4,2,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,3,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,3,2,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,2,3,28.099998,75.537003,3,06037403802
2018,6037403802,2,3,3,2,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,2,3,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,3,3,28.099998,75.537003,3,06037403802
2018,6037403802,2,2,3,3,28.099998,75.537003,2,06037403802
2018,6037403802,2,3,3,5,28.099998,75.537003,2,06037403802
2018,6037403902,2,3,3,3,41.869999,75.537003,2,06037403902
2018,6037403902,2,3,1,3,41.869999,75.537003,3,06037403902
2018,6037403902,2,3,3,4,41.869999,75.537003,2,06037403902
2018,6037403902,2,3,1,5,41.869999,75.537003,2,06037403902
2018,6037403902,2,3,3,3,41.869999,75.537003,3,06037403902
2018,6037403902,2,3,3,2,41.869999,75.537003,3,06037403902
2018,6037403902,2,3,1,2,41.869999,75.537003,3,06037403902
2018,6037403902,2,3,3,3,41.869999,75.537003,3,06037403902
2018,6037403902,2,3,3,3,41.869999,75.537003,3,06037403902
2018,6037404501,2,3,3,2,9.1600037,54.053997,3,06037404501
2018,6037404503,2,3,3,2,11.699997,85.931999,3,06037404503
2018,6037404503,2,3,3,2,11.699997,85.931999,2,06037404503
2018,6037404503,2,3,3,2,11.699997,85.931999,3,06037404503
2018,6037404503,2,3,3,3,11.699997,85.931999,2,06037404503
2018,6037404503,2,3,3,3,11.699997,85.931999,2,06037404503
2018,6037404504,2,3,3,3,5.4400024,45.738003,2,06037404504
2018,6037404504,2,3,3,3,5.4400024,45.738003,3,06037404504
2018,6037404504,2,3,3,5,5.4400024,45.738003,3,06037404504
2018,6037404504,2,3,3,5,5.4400024,45.738003,2,06037404504
2018,6037404504,2,3,3,2,5.4400024,45.738003,2,06037404504
2018,6037404504,2,3,3,2,5.4400024,45.738003,3,06037404504
2018,6037404803,2,3,3,2,7.1600037,56.826,3,06037404803
2018,6037405301,2,3,4,6,12.339996,62.369999,3,06037405301
2018,6037405702,2,3,3,3,13.540001,63.756001,3,06037405702
2018,6037405800,1,2,3,4,20.760002,73.457993,1,06037405800
2018,6037405900,2,3,1,3,18.480003,89.396996,2,06037405900
2018,6037405900,2,3,3,4,18.480003,89.396996,3,06037405900
2018,6037405900,2,3,3,2,18.480003,89.396996,3,06037405900
2018,6037407001,2,3,3,6,5,73.457993,3,06037407001
2018,6037407001,2,3,3,3,5,73.457993,2,06037407001
2018,6037407001,2,3,3,5,5,73.457993,3,06037407001
2018,6037407200,2,3,3,3,4.8600006,59.598,3,06037407200
2018,6037407200,2,3,3,3,4.8600006,59.598,3,06037407200
2018,6037407701,2,3,4,5,1.1999969,56.826,2,06037407701
2018,6037408133,2,3,3,2,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,3,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,2,4.7799988,77.615997,3,06037408133
2018,6037408133,2,3,4,5,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,2,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,2,4.7799988,77.615997,3,06037408133
2018,6037408133,2,3,3,5,4.7799988,77.615997,3,06037408133
2018,6037408133,2,3,3,5,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,5,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,4,4.7799988,77.615997,2,06037408133
2018,6037408133,2,2,3,4,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,1,5,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,5,4.7799988,77.615997,2,06037408133
2018,6037408133,2,3,3,2,4.7799988,77.615997,3,06037408133
2018,6037408133,2,3,3,4,4.7799988,77.615997,2,06037408133
2018,6037408136,2,3,3,2,9.8399963,72.764999,3,06037408136
2018,6037408136,2,3,3,2,9.8399963,72.764999,3,06037408136
2018,6037408136,2,3,3,5,9.8399963,72.764999,3,06037408136
2018,6037408136,2,3,3,1,9.8399963,72.764999,2,06037408136
2018,6037408136,2,3,1,2,9.8399963,72.764999,2,06037408136
2018,6037408136,2,3,3,3,9.8399963,72.764999,2,06037408136
2018,6037408136,2,3,3,5,9.8399963,72.764999,2,06037408136
2018,6037408136,2,3,3,5,9.8399963,72.764999,3,06037408136
2018,6037408136,2,3,3,5,9.8399963,72.764999,2,06037408136
2018,6037408138,2,3,3,3,5.4800034,44.351997,2,06037408138
2018,6037408138,2,3,3,2,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,2,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,1,3,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,4,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,5,5.4800034,44.351997,2,06037408138
2018,6037408138,2,3,3,3,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,4,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,4,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,1,5,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,5,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,1,5,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,4,5,5.4800034,44.351997,3,06037408138
2018,6037408138,1,1,3,2,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,4,3,5.4800034,44.351997,1,06037408138
2018,6037408138,2,3,3,5,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,3,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,3,5,5.4800034,44.351997,3,06037408138
2018,6037408138,2,3,4,3,5.4800034,44.351997,2,06037408138
2018,6037408140,2,3,3,2,2.5599976,60.291,3,06037408140
2018,6037408202,2,3,1,5,10.410004,56.132999,3,06037408202
2018,6037408202,2,3,3,5,10.410004,56.132999,2,06037408202
2018,6037408202,2,3,3,3,10.410004,56.132999,3,06037408202
2018,6037408202,2,3,3,3,10.410004,56.132999,3,06037408202
2018,6037408202,2,3,3,2,10.410004,56.132999,3,06037408202
2018,6037408202,2,3,3,2,10.410004,56.132999,3,06037408202
2018,6037408202,2,3,3,2,10.410004,56.132999,2,06037408202
2018,6037408202,2,3,1,2,10.410004,56.132999,3,06037408202
2018,6037408202,2,3,3,2,10.410004,56.132999,2,06037408202
2018,6037408211,2,3,3,5,10.339996,49.896004,1,06037408211
2018,6037408211,2,3,4,3,10.339996,49.896004,3,06037408211
2018,6037408211,2,3,3,2,10.339996,49.896004,3,06037408211
2018,6037408212,2,3,3,5,15.379997,68.607002,2,06037408212
2018,6037408212,1,1,4,3,15.379997,68.607002,3,06037408212
2018,6037408212,2,3,1,6,15.379997,68.607002,3,06037408212
2018,6037408212,2,3,3,5,15.379997,68.607002,3,06037408212
2018,6037408402,2,3,3,2,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,2,18.07,101.871,3,06037408402
2018,6037408402,2,3,3,2,18.07,101.871,3,06037408402
2018,6037408402,2,3,1,5,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,5,18.07,101.871,3,06037408402
2018,6037408402,2,3,3,5,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,5,18.07,101.871,3,06037408402
2018,6037408402,2,3,3,5,18.07,101.871,2,06037408402
2018,6037408402,2,3,1,2,18.07,101.871,3,06037408402
2018,6037408402,2,3,3,2,18.07,101.871,2,06037408402
2018,6037408402,2,3,4,4,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,2,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,4,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,2,18.07,101.871,3,06037408402
2018,6037408402,2,2,3,3,18.07,101.871,3,06037408402
2018,6037408402,2,3,3,2,18.07,101.871,2,06037408402
2018,6037408402,2,3,3,3,18.07,101.871,2,06037408402
2018,6037430002,2,3,3,5,29.169998,69.992996,2,06037430002
2018,6037431002,2,3,3,4,40.599998,78.308998,3,06037431002
2018,6037431002,2,3,4,4,40.599998,78.308998,3,06037431002
2018,6037431002,2,3,3,3,40.599998,78.308998,2,06037431002
2018,6037431002,2,3,3,3,40.599998,78.308998,3,06037431002
2018,6037431002,2,3,3,3,40.599998,78.308998,3,06037431002
2018,6037431400,2,3,1,6,22.349998,73.457993,2,06037431400
2018,6037431501,2,3,3,6,21.459999,52.667999,3,06037431501
2018,6037431501,2,3,1,6,21.459999,52.667999,3,06037431501
2018,6037431501,2,3,1,7,21.459999,52.667999,2,06037431501
2018,6037431501,2,3,1,6,21.459999,52.667999,3,06037431501
2018,6037433602,2,3,1,4,3.6100006,36.035999,3,06037433602
2018,6037433700,2,3,3,3,3.9100037,61.676998,2,06037433700
2018,6037433700,2,3,3,6,3.9100037,61.676998,2,06037433700
2018,6037434001,2,3,3,5,3.1999969,46.431,3,06037434001
2018,6037434001,2,3,4,4,3.1999969,46.431,2,06037434001
2018,6037434001,2,3,3,3,3.1999969,46.431,3,06037434001
2018,6037434001,2,3,3,4,3.1999969,46.431,3,06037434001
2018,6037434001,2,3,3,4,3.1999969,46.431,2,06037434001
2018,6037434001,2,3,3,3,3.1999969,46.431,2,06037434001
2018,6037434001,2,3,3,5,3.1999969,46.431,3,06037434001
2018,6037434001,2,3,3,3,3.1999969,46.431,3,06037434001
2018,6037434001,2,3,2,5,3.1999969,46.431,2,06037434001
2018,6037434001,2,3,3,5,3.1999969,46.431,3,06037434001
2018,6037480600,1,1,1,4,48.98,103.95,1,06037480600
2018,6037500201,2,3,1,3,49.610001,125.433,2,06037500201
2018,6037500201,2,3,1,4,49.610001,125.433,2,06037500201
2018,6037500500,2,3,3,4,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,4,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,2,3,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,7,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,3,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,5,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,2,5,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,6,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,2,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,3,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,6,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,2,5,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,4,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,1,6,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,5,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,2,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,4,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,5,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,3,4.8399963,50.589001,3,06037500500
2018,6037500500,2,2,3,5,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,4,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,4,4.8399963,50.589001,3,06037500500
2018,6037500500,2,3,3,6,4.8399963,50.589001,2,06037500500
2018,6037500500,2,3,3,7,4.8399963,50.589001,3,06037500500
2018,6037502005,2,3,3,4,17.550003,67.221001,3,06037502005
2018,6037502005,2,3,3,4,17.550003,67.221001,3,06037502005
2018,6037502005,2,3,3,3,17.550003,67.221001,3,06037502005
2018,6037502100,2,3,1,4,15,67.914001,3,06037502100
2018,6037502100,2,3,3,3,15,67.914001,3,06037502100
2018,6037502100,2,3,1,5,15,67.914001,2,06037502100
2018,6037502100,2,3,1,4,15,67.914001,3,06037502100
2018,6037502100,2,3,3,6,15,67.914001,3,06037502100
2018,6037502100,2,3,1,6,15,67.914001,2,06037502100
2018,6037502100,2,3,1,7,15,67.914001,2,06037502100
2018,6037502100,2,2,3,3,15,67.914001,3,06037502100
2018,6037502100,2,2,3,5,15,67.914001,2,06037502100
2018,6037502802,2,3,3,4,11.779999,43.659,3,06037502802
2018,6037502802,2,3,1,5,11.779999,43.659,2,06037502802
2018,6037502802,2,3,3,5,11.779999,43.659,2,06037502802
2018,6037503202,2,3,3,5,14.370003,74.151001,2,06037503202
2018,6037503202,2,3,3,5,14.370003,74.151001,2,06037503202
2018,6037503202,2,3,1,5,14.370003,74.151001,3,06037503202
2018,6037503202,2,3,3,4,14.370003,74.151001,3,06037503202
2018,6037503401,2,3,3,2,38.639999,98.405998,3,06037503401
2018,6037503401,2,3,1,3,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,1,3,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,1,3,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,1,3,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,3,3,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,3,2,38.639999,98.405998,3,06037503401
2018,6037503401,2,3,3,5,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,3,3,38.639999,98.405998,2,06037503401
2018,6037503401,2,3,4,3,38.639999,98.405998,3,06037503401
2018,6037504101,2,3,3,5,16.889999,81.080994,3,06037504101
2018,6037504101,2,3,1,5,16.889999,81.080994,3,06037504101
2018,6037504101,2,3,3,6,16.889999,81.080994,3,06037504101
2018,6037504101,2,3,1,5,16.889999,81.080994,2,06037504101
2018,6037504101,2,3,1,5,16.889999,81.080994,3,06037504101
2018,6037536102,2,3,3,5,13.559998,59.598,2,06037536102
2018,6037536102,2,3,1,2,13.559998,59.598,3,06037536102
2018,6037536102,2,3,3,5,13.559998,59.598,3,06037536102
2018,6037536102,2,3,3,4,13.559998,59.598,2,06037536102
2018,6037536102,2,3,1,7,13.559998,59.598,2,06037536102
2018,6037541002,2,3,3,2,13.989998,66.528,2,06037541002
2018,6037541002,2,3,1,2,13.989998,66.528,3,06037541002
2018,6037541002,2,3,3,4,13.989998,66.528,2,06037541002
2018,6037541002,2,3,2,5,13.989998,66.528,2,06037541002
2018,6037541002,2,3,1,2,13.989998,66.528,2,06037541002
2018,6037541002,2,3,2,4,13.989998,66.528,3,06037541002
2018,6037541002,2,3,1,6,13.989998,66.528,3,06037541002
2018,6037541002,2,3,3,2,13.989998,66.528,2,06037541002
2018,6037541002,1,1,3,3,13.989998,66.528,3,06037541002
2018,6037541002,2,3,1,4,13.989998,66.528,3,06037541002
2018,6037541002,2,3,3,4,13.989998,66.528,2,06037541002
2018,6037541002,2,3,3,4,13.989998,66.528,3,06037541002
2018,6037541002,2,3,2,4,13.989998,66.528,3,06037541002
2018,6037541002,2,3,3,2,13.989998,66.528,3,06037541002
2018,6037541002,2,3,3,4,13.989998,66.528,2,06037541002
2018,6037541002,2,3,3,3,13.989998,66.528,3,06037541002
2018,6037541002,2,3,1,2,13.989998,66.528,3,06037541002
2018,6037541002,2,3,2,5,13.989998,66.528,3,06037541002
2018,6037541801,2,3,3,1,.65000153,48.509998,3,06037541801
2018,6037542900,2,3,3,5,.23999786,49.202999,2,06037542900
2018,6037543305,2,3,2,6,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,6,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,3,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,6,22.370003,73.457993,1,06037543305
2018,6037543305,2,3,4,3,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,1,22.370003,73.457993,3,06037543305
2018,6037543305,1,1,4,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,6,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,6,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,2,2,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,1,3,3,22.370003,73.457993,3,06037543305
2018,6037543305,1,1,2,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,3,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,1,06037543305
2018,6037543305,2,3,2,3,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,1,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,6,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,1,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,3,22.370003,73.457993,1,06037543305
2018,6037543305,2,3,4,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,1,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,4,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,6,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,1,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,4,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,3,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,6,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,2,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,3,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,3,4,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,2,6,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,2,5,22.370003,73.457993,3,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,2,06037543305
2018,6037543305,2,3,1,5,22.370003,73.457993,3,06037543305
